sexe;preusuel;annais;nombre
2;INNAH;2020;9
2;RADIJA;1988;4
2;DEVORA;1982;4
1;YAHAYA;1996;5
1;MAURILLE;1922;5
1;CHARLOT;1934;12
2;ARIYA;2018;5
1;HAZAR;2002;5
1;ÉNAËL;2016;27
1;MAEL;1984;130
2;MALKA;1994;3
1;NARCIS;XXXX;55
1;ALLEL;1980;3
2;LETICIA;1988;18
2;CLEYA;2010;9
1;DARYL;2005;45
2;VANINA;1993;50
2;KEÏCY;2020;5
1;GURVAN;1982;22
1;ANTZO;2005;3
1;VALERIO;1994;5
2;CLOE;1975;5
2;MARIE-CLOTILDE;1964;6
1;ZOBER;XXXX;28
1;MANOLO;2009;68
2;REINE;1928;716
1;GUYLLIAN;2008;5
1;JEAN-CYRIL;1968;10
2;AURORE;1987;3530
2;CLÉLIA;1977;5
2;NAHILA;2015;19
1;MORENO;1962;8
1;ZACHARIE;1915;16
1;NUMAN;XXXX;29
2;BOUCHERA;1980;4
1;AUBIN;1915;17
1;FATAH;1971;12
1;LAHOUARI;1992;5
1;ABBES;2011;3
2;ABIGAELLE;2008;113
2;MELISSON;1996;4
2;OLFA;1985;44
2;WIDLINE;1995;3
2;MARIE-JOËLLE;1950;118
2;BERNICE;1991;4
1;LEYSON;2018;4
2;SOHANN;XXXX;17
2;ROSIANE;1926;4
1;REYNOLD;1947;3
1;STEFEN;1981;3
2;YOLLANDE;1935;3
2;SILVI;1979;7
1;DIAGUILY;2014;4
1;CYPRIEN;1964;3
1;LORIS;1979;21
2;MARIE-LUCIE;1955;9
2;MARIE-AUDREY;1992;7
1;MANYL;2010;5
2;KLERVI;1979;8
1;JEAN-GUY;1994;7
2;MARIE-GAELLE;1986;10
2;ANNE-GAËLLE;1968;3
2;SVETLANA;1977;11
2;TATJANA;1998;4
2;FRANCELISE;1986;4
2;MARIE-AURORE;1984;5
2;EMERAUDE;2008;29
2;LEOPOLDINE;1939;4
1;MOHAMED-AZIZ;2009;9
1;NOURDDINE;2009;3
1;ATAKAN;2010;5
2;MY;2007;7
1;OKTAY;1993;9
1;STANISLAV;2013;4
2;PALMYRE;1943;7
2;AMANDA;2008;60
1;YOUNOUS;2001;4
1;LYONNEL;1962;5
1;ZEYNEL;2009;3
2;ANGÉLINA;2015;123
2;OUIDEDE;XXXX;24
2;DOLORÈS;1992;5
2;NEJLA;2003;4
1;NICKY;1994;9
2;CAMILLA;1927;3
2;AGLAEE;2007;6
2;ANNA-LUCIA;2012;3
1;ODILE;1955;3
1;WARI;XXXX;21
1;JULES-EDOUARD;XXXX;22
2;LAETITIA;1908;8
2;MAI;2009;40
2;SALAMATA;1978;3
1;MARC-HENRI;1950;3
2;ALEXIE;1972;3
2;ROSITA;1986;10
2;JOAN;1975;19
2;LORELEÏ;2018;23
1;ZIAD;2010;71
1;JEAN-PAUL;2002;44
1;TOMMY-LEE;1998;5
1;EDDY;1977;692
2;SAVANNAH;1993;22
2;AIMIE;2018;32
1;ALANE;1982;3
2;COLETTE;1902;77
2;HEÏDI;1981;9
2;LAORA;1993;9
2;VENDA;1928;3
1;DJAYAN;2015;23
2;PRISCYLLIA;1996;4
2;IMANY;2010;5
2;OPHÉLIE;2019;88
2;MARIE-LUCIE;1950;14
2;MARIELLA;1995;3
2;GISETTE;1930;5
2;ISAURE;1981;8
1;DAMIAN;1983;3
1;VINCHENZO;2020;3
1;AURIAN;2011;9
1;HATIM;2016;25
1;CRISTIANO;2017;60
1;AXEL;1930;5
1;LUCIDE;XXXX;20
2;LYZA;2010;4
2;VIRAMAN;1917;3
2;AURELIENNE;1928;3
2;DÉBORAH;1982;145
1;DEVIS;XXXX;38
2;LYLI;2018;3
2;MARGUERITE;1968;192
1;JOHANNY;1994;6
2;MARIE-LINE;1962;981
1;ARILLE;1906;3
1;ALBERIC;1929;11
1;ENES;2015;136
2;YILDIZ;2003;6
2;JULIETTE;2020;1860
2;ALCINA;1973;9
1;ALEXIS;1918;258
1;EVRARD;1910;4
2;SHIRINE;2005;55
1;PAUL-LOUP;2014;3
1;SOUFIENE;1995;3
1;HOMERE;1931;6
2;LOVANA;2010;3
1;VLAD;1992;3
1;ATTILA;2000;3
2;ATINA;2016;3
1;JEAN-MARCEL;1971;14
1;MAELAN;2013;22
2;SYLVESTRE;1917;3
2;KRYSTELL;1986;6
2;M'BALOU;XXXX;20
2;DALIA;1952;5
1;ARUN;2005;5
2;MYLÈNE;2008;86
2;NERINA;1997;3
2;EDMEE;2000;4
1;MARCELLIN;1970;18
2;LIBERTE;1914;7
2;NARJISSE;1993;10
1;HASAN-HUSEYIN;2019;4
1;ELY;1911;3
2;AMARA;2002;5
2;MARIE-ANDRÉE;1964;169
1;ZYAD;1980;3
2;LYHANNA;2020;17
2;STELLA;1943;10
1;ZAK;2017;15
1;GIOVANNY;1976;5
1;MARKUS;2020;19
1;ELOIS;1982;3
1;REINHOLD;1907;3
2;LAUDINE;2006;6
1;ARIE;2000;6
2;ERICA;1907;7
2;MARIE-CÉLINE;1994;9
2;DOROTHÉE;1946;3
1;BOULAYE;2007;9
1;STÈVE;1985;13
1;IRENEE;1948;33
2;MIKI;1988;3
1;CHEMSEDINE;2011;4
1;JAVIER;XXXX;13
2;CLAUDIA;1901;290
1;LIWEN;2018;5
1;DRYS;1992;4
1;HOUSSAM;2010;26
1;AMYR;2001;4
1;ABDON;1971;3
2;YOUNA;2000;59
2;WIDAD;1992;16
1;ERICKSON;1999;3
2;SELLY;2004;3
2;LISE;1939;125
1;CELESTIN;1951;42
2;ANNE-CHARLOTTE;1978;53
2;LÉOPOLDINE;1986;7
1;JUDE;1977;9
2;AFNANE;2014;16
2;CYPRIENNE;1939;13
2;MERYLL;XXXX;30
2;YOSR;2010;6
2;ELEONORA;2017;11
2;MARIE-CLOTILDE;1987;7
2;ANISHA;2013;3
1;LOUIS-GABRIEL;XXXX;22
1;BERKAY;2010;23
1;MATTIEU;1977;12
2;HINNA;2020;3
2;HAIZEA;2009;8
2;WILHELMINE;1915;9
1;ROMUALD;1950;17
1;KALED;1970;5
2;KAILYA;2011;3
2;LYDIE;1919;157
2;ELISSANDRE;2011;5
2;DELYNDA;2012;4
2;NAOMI;2001;246
1;ABDEL-HAFID;2006;4
2;RAYMONDE;2000;3
2;LILIAS;1985;3
2;MARIE-MAGDELEINE;1910;6
1;PETER;1977;142
1;CONSTANT;1915;242
2;MAYMOUNA;2008;8
2;TANIA;1990;165
1;FOULQUES;2004;4
1;HISSAM;1994;4
1;KENNETH;1953;12
2;KATELL;1986;51
2;FLORENCIA;2005;3
1;LEONCE;1928;131
2;DARIA;1925;9
1;OUMAR;2018;144
1;CARLOS;1992;39
2;EVA;1952;47
2;FATIMA;1964;475
2;METIS;XXXX;13
1;JANNY;1958;8
1;NOAHM;2010;10
1;ALCIDE;1945;13
2;IBTISSEM;1977;5
1;ZENO;2017;3
1;ODILON;1912;12
1;BONIFACE;XXXX;49
1;WISSAL;2001;4
2;EMMANUELE;1962;22
2;GAEL;1967;9
2;SILVERE;1914;3
2;MARGOT;2010;1407
1;FRANÇOIS-XAVIER;1982;229
1;SWANN;1989;52
2;NOELYNN;2019;3
2;GUENOLEE;1965;3
1;HENRICH;1927;4
2;NATALIA;1975;69
1;MOHAMED;1982;1675
2;MAREME;2008;6
2;MAÉVA;2000;3
1;HAN;XXXX;30
1;TUGRA;2011;3
2;MACIRÉ;2018;6
2;ELINORE;2020;5
1;EBEN;2015;4
1;GIUSEPPE;1997;14
2;YUMA;2003;3
1;SAMBA;1978;15
1;GRÉGOIRE;1918;27
1;GARABED;1930;4
2;NAEL;XXXX;23
2;GISELA;1944;6
2;THAÏS;2013;736
2;ELIZE;1922;3
1;ALPHONSO;1920;4
2;JACQUEMINE;1903;3
1;GAËL;1997;204
2;ROSE;1927;1213
1;JEAN-JACQUES;2017;5
1;CHANCE;2004;8
1;ILYASS;1988;3
1;VICENZO;2005;10
1;FATHI;1968;15
2;CLELIE;2011;12
2;INESSE;1986;8
2;ALCINA;1978;3
2;LAURELLA;1987;3
1;ARYAN;2019;7
2;GILDA;1954;65
1;ERWIN;1918;14
2;LILY;2011;1660
1;SANY;2005;6
2;OUASSILA;1974;9
1;KHELIFA;1976;4
2;GINETTE;1913;46
1;BERKAY;2020;5
2;CARMENE;1906;3
1;CLAUDIO;2009;10
1;FOUSSEYNOU;2011;3
2;FATOUMATA;2008;273
1;SAHIN;2009;8
1;DAO;2015;3
1;EMRICK;2006;35
1;JEAN-JULIEN;1990;14
1;JONATHAN;1963;11
2;ELMA;1993;8
2;MATÉA;XXXX;11
2;DJENEBA;2000;19
2;LYLIANNE;1946;5
1;STAEL;2009;6
1;OUTHMAN;2019;3
1;BARTHELEMY;1994;55
2;SADIO;2013;27
2;ANSELMA;XXXX;23
1;AMIR;2016;983
2;BABETTE;1985;4
1;MALÉO;2015;4
2;HASNAE;1998;4
2;MAELENN;2008;9
2;MAËLANE;2018;35
2;ELÉONORE;2016;372
1;MAJDI;2017;3
2;MARYNA;1999;6
1;CHADY;2000;3
1;FERHAT;2006;10
2;MARYVONE;XXXX;32
1;LOKMEN;2013;4
2;ODILIA;1971;3
1;AMJED;2017;19
2;OUMOU;2015;91
2;LILIAN;1931;3
1;JACQUES;1914;2476
1;SIMEON;1905;57
2;ELIFNAZ;2013;4
2;YVANE;1943;10
2;SAWSANA;2009;4
2;DUYGU;2012;3
2;ANNIE;1973;619
1;PIERRE-LUC;1979;6
2;TIFANNY;2008;13
1;EYMEN;2012;84
1;RENÉ;1918;7242
1;LOUIS;1909;10987
2;GISELLE;1915;110
1;GABRIEL;1909;1941
2;ANTINEA;1980;4
2;EDMEE;1948;33
2;SARA;2004;761
2;SHYRELLE;2008;3
2;INÈS;1932;98
1;FRÉDÉRIC;2009;87
1;MESSI;2016;25
2;SOKAINA;1997;12
2;FOUNÉ;XXXX;28
1;DURAN;1992;3
2;LOU-ANNE;1999;189
2;FANY;2009;34
2;ARAME;2003;8
2;SIHEME;1983;5
1;SHAHEED;XXXX;14
1;LOUYS;2012;6
1;BROOKLYN;2014;7
1;LIRONE;2012;9
1;FLAVIEN;1907;14
1;HENRIQUE;1964;7
2;PALOMA;1985;7
1;CHRISTIN;2002;3
2;YSE;2010;20
1;FRANCIS;1902;543
1;CESAIRE;2007;5
2;ALIMA;1954;6
1;VALENTIM;2018;4
1;LAOUNI;2015;10
2;LEONIDE;1935;5
2;JULITA;XXXX;27
1;LUAN;2003;27
1;PAOLO;1933;5
2;ILARIA;2009;8
1;ALEKSANDAR;2020;12
1;MAJID;1994;38
2;NAUSICAA;1995;15
2;HENRI;1939;4
2;ROSINE;1981;48
2;SIMEONNE;1903;4
2;OUAFIA;XXXX;26
1;MAT;1998;3
1;SAINT-MARTIN;1907;7
2;LAURALEE;1997;23
1;DENYS;1941;7
2;KLOE;2008;54
1;CHAIB;1953;4
1;BERTHE;1939;3
2;YVETTE;1912;1097
1;OZGUR;2000;7
2;CHEHRAZADE;1984;6
2;ROSELINE;1991;44
2;LÉONNE;XXXX;55
2;NATHALENE;1968;3
1;THADDE;XXXX;20
2;NORAH;1995;3
1;CESAR;1902;106
2;ELZÉE;2019;3
2;COLOMBE;1934;27
2;SOUHEYLA;2020;10
2;ALFREDE;1908;3
2;ALYAH;2001;4
2;MARWA;1989;25
1;JULIO;2009;25
1;SHELTON;2010;10
1;LEONCE;2009;8
1;ILLYAN;2012;10
2;ADELYA;2016;8
1;GINO;2004;82
2;NATALINA;1928;4
1;PINHAS;2019;3
2;HERMELINE;1975;5
2;NOHLA;2009;3
1;HACHEMI;1963;6
2;MALLAURY;1996;362
2;TAHINA;2006;21
2;ILY;XXXX;15
1;JEAN-MARC;1938;34
2;SALMA;1972;4
1;NEMO;1991;3
1;JOLANN;2001;4
1;SOULEIMANE;1995;7
1;PIERRE-FRANÇOIS;1959;14
1;FINLEY;2008;3
2;MARGUERITTE;1938;7
2;DALVA;2005;10
2;NAELYA;2013;9
2;MAHIRA;2002;17
2;EDDA;1960;5
2;EMEL;1974;9
2;AMANDE;1922;5
2;MOUNINA;2011;5
2;MARIE-DENISE;1960;12
2;KAORI;2009;8
1;BEKAYE;XXXX;32
2;KEYLLA;XXXX;12
2;ADILE;2000;5
2;OURIA;1979;6
1;MASSINISSA;2000;26
1;PIERRE-JACQUES;1957;3
1;MARIEN;2011;9
2;KHLOÉ;XXXX;7
2;LIVA;2019;3
2;ODÉLIA;2017;16
2;PAULINE;2002;3649
2;MAËLICE;2012;7
2;NOURHENE;2013;8
1;VIVIEN;2018;14
1;TALIP;1993;4
1;AUDOIN;1991;3
1;GATIEN;1975;7
2;AÏDA;1976;6
2;NEDA;2009;6
2;MARIE-CAROLE;1951;3
2;HAYATE;1974;13
2;MERIAME;1989;4
1;FRANCIS;1975;390
2;YALINE;2011;3
1;LUCET;1933;9
1;ORATIO;2005;3
2;HADIDJA;1985;10
2;THESSA;2013;12
2;EMMA;2011;5924
2;MODESTE;1904;25
1;MERVAN;2010;6
1;MAURIZIO;1971;9
2;CHANTALLE;1960;3
1;GORKA;1993;3
1;HELTON;XXXX;21
2;FAROUDJA;1973;4
1;SOUBAYA;1903;3
1;OUISAM;1982;3
2;FÉLICITÉ;XXXX;69
2;FERIAL;2007;6
1;TYZIANO;2017;6
1;AURELIO;1967;7
1;KENDRIC;2010;5
1;YECINE;2003;5
1;ALIANE;XXXX;17
2;MAYSSAM;2004;3
1;ROMAIN;1983;6274
2;TOUSSAINTE;1952;14
1;SOULAYMÂN;2018;4
2;CLEMANCE;2000;3
2;FAUSTINE;1986;148
1;SASHA;2008;433
2;KEISSY;2014;17
1;NORICK;2007;3
2;PLACIDE;1914;6
1;ALDE;XXXX;27
2;ELOUANE;2012;31
1;TILIAN;2005;9
2;NUNZIA;1964;8
1;YVAN;1950;296
2;MEDEEA;2019;3
2;MANDY;1971;13
1;TOMMY-LEE;XXXX;13
2;CORINNE;2009;6
2;ERIKA;1936;5
2;ANIELA;1950;4
2;MAYANA;2004;8
2;EMMANUELLE;1961;406
2;GYPSIE;1981;6
1;ALIM;1987;4
1;STEVEN;1962;31
1;KADIR;1974;8
1;DARSHAN;2014;3
2;MARIA-ISABELLE;1965;9
1;FAROUCK;1953;3
1;MASSIMILIANO;1972;7
2;FLEUR;1900;3
2;YOLANDE;1930;880
2;JAYLINE;2017;4
1;JEAN-MANUEL;1974;21
2;EMAËLLE;2017;3
2;EDMÉE;1936;3
1;ERTUGRUL;2002;3
2;AUDE;1999;386
2;MYRIEL;1957;5
1;CORWIN;2005;3
1;AUBIN;1980;19
2;HAYNA;XXXX;5
1;REGINALD;1952;11
2;MARIE-CHRISTINE;1966;2107
1;ADILSON;2018;3
2;ANNOUCHKA;1996;3
2;CELYNE;1966;3
2;LAURINE;2012;292
2;MAYLIS;1968;22
2;MARIE-LUCIENNE;1914;3
1;KEZIAN;2005;7
2;MARIE-ALEXANDRA;1985;9
1;LOÏC;1996;2438
1;BOUBAKER;1987;6
1;JAYLAN;XXXX;5
2;CHARLINE;1920;76
1;DIMITRI;1927;12
2;TIGUIDA;1993;4
2;LOUISIE;2016;9
2;ATTALE;1932;7
1;FABRICE;1900;4
2;ÉLÉANE;2017;10
2;FELIXIA;1930;4
2;MELODY;2009;243
2;THIFFANY;2007;6
1;YOANIS;2006;5
1;MOUAYED;2013;7
2;JINANE;2013;47
2;SHONA;2006;37
1;STEVENS;2009;7
2;AITANA;1999;6
1;TOUMANI;1996;3
1;ERHAN;1998;5
1;LOTHAIRE;1960;3
1;ORESTE;1934;3
1;PAUL-EMMANUEL;2000;10
2;STEPHANIA;1941;4
1;ANGELIN;2014;4
2;ROSE-MAY;1939;10
1;MAKRAM;1972;8
2;ADALINE;2014;8
1;SYLVERE;1920;13
1;TOUHAMI;1968;5
1;ESTEVAN;1992;3
1;ADIEL;XXXX;26
2;AUTUMN;2015;3
2;NEÏSHA;2017;3
1;SOPHIANE;2008;5
2;CYNDELLE;1997;14
2;PATTY;1985;10
2;ELINE;1933;7
1;OMAR;1984;220
2;RAHIMA;2018;8
2;YVETTE;1966;309
2;LUCAS;2000;5
1;EDGARD;2006;18
1;DANYL;2012;13
2;ELIETTE;1987;14
2;KATTALIN;1990;3
2;ASNATH;2014;3
2;ISAURA;2012;7
1;HADRIEN;2007;154
2;MAIMITI;2000;3
1;LUCAS;1943;5
2;LIN;1927;7
2;CELESTE;1935;18
1;ELIAKIM;2017;54
1;JEAN-PAUL;2020;6
2;CELINA;1967;7
1;PAUL-GABRIEL;2015;3
1;ILDEVERT;1920;13
1;WENCESLAS;1975;19
1;ONUR;1986;9
2;LAURE;1901;505
2;KIMIA;2020;41
2;VANDA;1921;5
2;BONNE;1902;3
2;MYRIEM;2005;29
1;EDIZ;2004;7
1;LAURENZO;2007;13
2;CYLIANE;1993;3
1;PACIFIQUE;1912;4
2;SORINE;2003;6
1;ELISEE;1980;5
2;FLORINE;1920;26
1;LAWRENCE;XXXX;19
2;SAMUELE;XXXX;19
2;ALAYNA;2013;7
2;NAIG;2004;12
1;PIERRE-STÉPHANE;1983;3
1;ROMULE;1942;3
2;ANABEL;1976;17
2;MARIE-CLARISSE;1992;3
2;JAHYNA;2010;3
1;IBAN;2007;151
1;CYRIAQUE;2008;22
2;MALAK;1992;3
1;MOISE;1977;92
1;PIERRE-EMMANUEL;2016;6
1;WILHEM;1967;4
1;GINES;1951;4
1;RAINER;1942;4
1;ERWIN;1963;6
2;AUGUSTA;1990;6
1;MOHAMED-ANAS;2007;3
2;FLORANE;1993;21
2;SHAILY;2013;3
2;LYNAÉ;XXXX;5
2;LANY;XXXX;15
1;MEHMET;2004;92
1;FOUAD;2019;11
2;EOLE;2010;4
1;NOUFEL;1989;3
1;YSMAEL;2004;3
2;FATOUMATA;1998;156
2;ANNELORE;1981;4
1;FRANCESCO;1983;29
1;DURMUS;2002;4
2;DOMINIQUE;1903;27
2;CHAHINEZE;1995;11
2;HAYLEE;2013;6
2;JULIA;1956;26
2;OURDA;1989;3
1;JAPHET;2009;5
1;GISLAIN;1955;14
1;MIHAIL;2016;3
2;ELYANE;1955;28
1;ALASSANE;2012;37
1;LEVENT;2002;3
1;LIONEL;1914;49
1;HAMZA;2017;594
1;DJESON;1994;7
2;RAMONA;XXXX;46
1;NICO;2020;5
1;WILTOR;XXXX;21
1;MARC-HENRI;1961;6
2;KALTOUM;1993;5
2;FLEURINE;1995;16
1;CARLOS;1910;6
2;HÉNIA;XXXX;13
1;MOUNIRE;1982;3
1;EGIDIO;1932;10
1;THÉO;1927;6
1;MENDI;2019;4
1;LYAN;2011;3
2;CELINA;1911;192
2;MAËLIS;1995;4
2;MALOYA;2015;8
2;MARIE-ANNIE;1964;13
2;MARIA-DOLORES;1973;18
1;PAUL-JOSEPH;1991;4
1;JEAN-ALBERT;1950;8
2;LOUAN;2002;16
1;ANDREA;2003;6
1;BERNARDIN;1906;29
2;SHADEY;2014;17
2;IRMA;XXXX;3
2;KAHINA;1982;47
2;ZAINA;1993;6
2;GALIA;2014;3
2;MICKAELLE;1999;5
1;YOUNIS;2008;10
2;MIRELA;2002;4
2;MILANA;2018;77
2;ANAHE;2005;3
1;RACHIDE;1985;6
2;ARSENE;1926;12
2;CHRISTEL;1995;18
1;JEAN-VINCENT;1977;16
2;TALIA;2016;200
2;LORYNE;1998;18
2;AUGUSTA;1920;594
2;AGLAEE;1921;5
1;AMAND;1932;60
1;JIMI;2005;6
1;NÉRIO;2019;5
1;YOUNOUS;2013;20
2;CERISE;2010;58
1;DORYAN;2010;63
2;NAELLE;1986;5
2;NAWEL;2005;278
1;EXAUCÉ;XXXX;1
1;HOCHE;1926;4
2;SAOUSSENE;XXXX;23
1;MOHAMED-KHALIL;2017;4
2;PARFAIT;XXXX;49
1;PEIO;2013;14
2;DANNA;2019;8
2;TESSIA;2007;6
1;CAMILL;2011;4
1;NHOLAN;XXXX;12
2;MARTA;1925;10
1;GARY;2004;55
1;FRIDOLIN;1907;6
2;ENDZA;2005;6
2;ROUMBA;XXXX;29
2;EMMA-JANE;XXXX;20
1;TANGI;2001;26
1;RAFFAEL;2012;14
2;MARIE-LOURDES;1964;13
1;KADA;XXXX;40
2;NOUARA;2018;9
2;TRICIA;2015;6
2;ALOÏSE;1996;3
1;SHAN;2014;7
2;MEISSAN;XXXX;13
2;CORNELIA;1991;4
2;LYVANA;2020;8
1;PIERRE-ERIC;1991;9
2;LUDYVINE;1977;7
2;BARTHA;1976;3
2;ALISSIA;1997;41
1;JULIUS;1965;3
2;LUCIANNA;2018;13
1;LOËVANN;2017;11
1;AUGUSTE;1996;48
1;SINAN;1983;11
2;MARIE-BÉATRICE;1981;17
2;ELOANN;2019;3
1;NAÏME;2013;5
2;FILY;1998;4
1;FRANCKIE;XXXX;24
2;THÉMYS;2016;3
1;VALÉRY;1970;30
2;ISADORA;1999;11
2;GUYLENE;1944;16
2;MARISETTE;1946;3
2;CARIDAD;1963;3
2;MADINA;1983;3
1;MARIANO;1961;29
2;NEHLIA;2019;3
1;ABDELGHANI;1975;16
2;LAURANA;2011;8
2;KALYSSA;2018;17
2;PHILIPPE;1936;9
2;INEL;2011;3
2;ASLI;2017;13
2;ROSITA;1962;68
2;TYPHAINE;1960;3
2;EMMA;1991;512
1;ELOI;1945;36
2;ANGE-MARIE;1951;11
2;ADELIA;1967;9
1;YLENZO;2013;37
1;BANDJOUGOU;2008;3
2;NONCE;1923;3
2;KYM;2014;9
1;ARTHUS;2011;42
1;CALIXTE;1905;41
1;KARAMOKO;2014;5
2;VESNA;2013;4
1;IRFAN;1999;9
2;SOAZIC;2016;6
1;RIDGE;XXXX;22
2;MEYSSA;2002;12
2;ANN;XXXX;45
2;HAGER;XXXX;21
2;AMALE;1983;22
2;AMÉLINA;1998;3
2;KIMBERLAY;1993;11
1;HÉOL;2011;4
2;ELIZABETA;2015;6
1;THAYRON;2013;3
2;CHRISTINE;1914;98
1;CHRISTOPH;1974;4
2;DIAKHA;XXXX;24
1;MIGEL;1967;4
1;HORACE;1934;7
2;LORA;1987;16
2;LUCCIA;2006;4
2;ROUQAYA;2015;3
1;TRYSTAN;2011;69
1;SAM;1992;40
1;ANTHONYN;2009;4
1;PEYO;1988;4
1;RENÉ;2017;3
1;HEDDY;2012;12
1;THYBO;2018;4
1;ABDELFATAH;1976;3
2;LÏA;XXXX;1
2;ALIA;1971;7
2;GRACE-EMMANUELLE;2014;3
1;JEREMY;1979;1792
2;MEGHAN;2020;17
2;NOUHA;1996;7
2;ANAHITA;2013;6
2;KEIRA;2010;37
2;DAHLIA;2003;20
1;VINCE;1996;4
2;LEONCIE;1922;19
2;LILLA;1969;4
2;JOANNE;1980;48
1;EPHRAIM;1979;3
1;SAMAEL;XXXX;11
2;JAHNAËLLE;2012;7
2;NIAKALE;2016;3
2;SAUVANE;XXXX;29
1;MAHREZ;1974;5
2;EUDOXIE;2008;3
1;ZAKARI;1987;7
2;NUNCIA;1999;3
2;EMMANUELLE;1992;978
1;RYANN;2011;15
2;ANTONINE;1993;17
2;PAULYNE;1998;9
1;YANNIK;1961;14
2;KAÏLA;2017;35
1;MARIK;XXXX;31
2;SALOME;2012;118
2;LAURIE;1989;1626
2;TIFFANY;1995;954
1;HACHEM;1990;3
2;MIRANDA;1975;9
2;MORANNE;2003;3
2;SÉVÉRINE;1986;4
1;WILO;2015;5
2;SUSANNA;1973;4
1;ANTONE;2011;35
2;TERESA;1992;4
1;CASPER;2002;4
1;ABDELMADJID;1969;13
2;NAEMA;2009;4
1;GAYLOR;1982;30
1;DENZEY;2004;3
1;LEOPOLD;1907;359
1;MODESTE;1904;26
1;JAYAN;2002;3
1;LASSANA;2017;68
2;JUANITA;1997;4
2;MAXIME;2016;39
2;RACHELLE;1920;60
2;JEHANE;2007;10
2;GWENAELA;XXXX;14
2;MEÏLY;2011;16
2;DORYNE;1998;5
2;BINTA;1997;24
1;FLORIS;1974;14
2;NELL;1998;37
2;LAMYAE;2002;4
1;DJINO;1983;3
2;YAMILA;2016;3
2;LUDIVINA;1999;3
2;MARIE-MAY;1962;3
1;ALVIN;1997;57
1;EMILE;1904;4570
2;JANIS;2009;30
1;KILLIAM;2003;7
2;NIMA;2010;6
2;LAURENN;2009;3
2;ZUBEYDE;1987;3
2;REGINA;1970;14
1;VALÉRIE;1973;3
1;ALCIME;1931;9
2;GHALIA;1979;4
1;GAÉTAN;2010;22
1;ANTONY;1933;27
1;YVONNIK;1948;3
2;AMINA;2009;388
2;ADRIANNA;2017;15
1;RODNEY;1958;5
1;ROLAND;1979;179
2;MARLYSE;2019;3
1;BENOÎT;1957;706
1;DJOY;2019;4
1;JUN;2009;9
1;FABRIZZIO;1968;3
1;OKTAY;1980;9
2;AVSIN;2009;3
2;NATHALINE;1911;4
1;RAHIM;1966;3
2;WISSAL;2001;30
1;AUDREY;1973;4
2;INAYA;2014;1539
2;PROSPERE;XXXX;42
1;MAÏWENN;2013;5
1;LENAIK;2007;5
1;AMATH;2001;3
1;ALIOUNE;1996;5
2;HYND;2004;3
1;EMILIANO;2017;16
1;ABDERAHMANE;1985;6
2;ROSALYA;2019;3
1;NORREDINE;1984;4
1;STIVEN;2019;3
1;EVERSON;2009;3
1;MARIE-PIERRE;1953;3
1;NAHIM;2004;4
2;MÉLYSSA;2020;12
2;ELENE;1919;5
1;IRONE;2011;3
2;MARIA-ANTONIA;1971;5
1;DANYS;2011;3
2;CAMILLE;1914;735
1;ABD-EL;1961;15
2;KLELYA;2015;5
1;MODESTE;1948;16
1;PETRUS;1906;47
1;HENRI;1927;8502
1;KIVANÇ;2013;4
1;DANTON;1925;4
2;LOUISE-MARIE;1960;3
1;MOULOUD;2001;7
1;LUC-MARIE;1950;3
1;ALASSAN;2016;3
1;OCULI;1926;11
1;HANDY;2001;4
2;ASSYA;2007;101
2;ELIETTE;1991;9
1;JULEN;1997;8
2;SANÂA;2016;6
1;HILARION;1941;7
2;RYM;2002;21
2;ANICET;1914;4
1;YANNIC;1939;8
1;ABDRAHAMANE;2013;4
2;JUNIE;2006;11
1;LEONARD;1994;124
1;ITALO;1958;4
2;LAYSSA;2020;6
2;FANELLY;1991;3
2;SUZANE;1987;3
1;GABRIEL;1969;338
1;LILLIAN;1973;3
2;MAZARINE;1996;78
2;ROYA;2017;5
1;MAË;2018;47
1;JEREMY;1976;687
1;NOUHOU;2020;4
1;CYRIAQUE;1942;3
1;NYLAN;2020;21
2;SERGETTE;1962;9
2;AIMÉE;1984;20
2;GEROMINE;2004;3
2;SANDRINA;1997;4
1;JEAN-SAMUEL;1997;4
2;LATIFA;2002;26
2;MARGUERITE-MARIE;1990;6
2;GWENDOLYNE;1978;5
1;KENRIC;XXXX;14
2;MARIE-ANNA;1925;4
2;YASEMIN;1975;10
2;LILY-LOU;2007;4
1;ETIENNE;1944;475
2;LOU-EVE;2002;4
1;ABDELLAH;2019;56
2;TANAÏS;2011;13
1;GERMAIN;1904;656
1;TIFENN;2007;6
1;JAHO;2014;3
1;WAREN;2016;31
2;LUCINDA;1986;17
1;CORRADO;1961;9
2;KARELLE;1993;9
1;ANTHELME;2011;5
1;KLEYTON;2017;5
2;SKURTA;2019;3
2;REYHAN;1996;9
2;SEVERINE;1928;15
2;MAHAWA;2001;5
2;ENEA;2010;56
2;ELOUANN;XXXX;21
2;BÉRÉNICE;2003;287
2;PRECILLIA;1991;25
1;ACHER;2005;3
2;SUZANE;1947;3
1;SALOMON;1972;4
1;DAYLON;2010;5
2;WIAM;2009;35
2;AMELLIA;2007;3
2;MYLÈNE;1951;11
2;YAËL;1968;20
2;AMEL;1977;121
2;AURE;1989;6
2;SHONNA;2010;5
1;MOZART;1953;4
1;STANISLAS;2015;174
2;MESSAOUDA;1971;33
2;FATIHA;1954;47
2;GRACIEUSE;1945;28
